codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,aeronave_equipamento,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_pais_registro,aeronave_segmento_aviacao,aeronave_fase_voo,aeronave_tipo_operacao,quantidade_fatalidades,quantidade_fatores_contribuintes,ocorrencia_dia_horario
200912289948837,ACIDENTE,PERDA DE CONTROLE EM VOO,ACEGUÁ,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,DECOLAGEM,OPERAÇÃO ESPECIALIZADA,1.0,1,2009-12-28 17:30:00
201803091904444,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,AGUDO,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,MANOBRA,OPERAÇÃO AGRÍCOLA,NaN,0,2018-03-06 21:30:00
201211061877321,ACIDENTE,INDETERMINADO,ALMIRANTE TAMANDARÉ,PR,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,4.0,13,2012-11-06 21:30:00
201301297237475,ACIDENTE,PERDA DE CONTROLE EM VOO,ALEGRETE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,NAVEGAÇÃO A BAIXA ALTURA,OPERAÇÃO AGRÍCOLA,1.0,5,2013-01-29 19:20:00
201303121097329,ACIDENTE,PERDA DE CONTROLE NO SOLO,ALEGRETE,RS,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,1,2013-03-12 18:40:00
201412231460105,ACIDENTE,PERDA DE CONTROLE NO SOLO,ALEGRETE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,CORRIDA APÓS POUSO,OPERAÇÃO AGRÍCOLA,NaN,3,2014-12-23 20:00:00
201211086404523,ACIDENTE,FALHA DO MOTOR EM VOO,ALEGRETE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,1,2012-11-08 11:00:00
201310053574855,ACIDENTE,PERDA DE CONTROLE EM VOO,ALEGRETE,RS,SSLT,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,DECOLAGEM,VOO EXPERIMENTAL,1.0,0,2013-10-05 21:00:00
201412188692894,ACIDENTE,PERDA DE CONTROLE EM VOO,ALEGRETE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,RETA FINAL,OPERAÇÃO AGRÍCOLA,NaN,4,2014-12-18 19:00:00
201703161448225,ACIDENTE,PANE SECA,ALEGRETE,RS,SSLT,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,0,2017-03-13 13:20:00
201012299461452,ACIDENTE,PERDA DE CONTROLE EM VOO,ALEGRETE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,6,2010-12-29 10:35:00
201402063809812,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,ALEGRETE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,0,2014-02-06 13:00:00
201610131038082,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,ALEGRETE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,1,2016-10-11 18:29:00
201211082905561,ACIDENTE,OUTROS,ALTÔNIA,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2012-11-08 19:00:00
201609091218563,ACIDENTE,FALHA DO MOTOR EM VOO,ALTO PARANÁ,PR,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,SUBIDA,VOO EXPERIMENTAL,NaN,0,2016-09-01 14:30:00
201610261223399,ACIDENTE,OPERAÇÃO A BAIXA ALTITUDE,ARAMBARÉ,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,3,2016-10-24 18:30:00
201503022541568,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,AMAPORÃ,PR,NaN,AVIÃO,TURBOÉLICE,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2015-03-02 23:00:00
201109139472933,ACIDENTE,PERDA DE CONTROLE EM VOO,ÂNGULO,PR,NaN,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,SUBIDA,VOO PRIVADO,3.0,9,2011-09-13 11:35:00
201202158564157,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,ARROIO GRANDE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,OUTRA FASE,OPERAÇÃO AGRÍCOLA,NaN,0,2012-02-15 13:00:00
201801041135187,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,ARROIO GRANDE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,SUBIDA,OPERAÇÃO AGRÍCOLA,NaN,0,2018-01-03 13:51:00
201412304843219,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,ARROIO GRANDE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,NAVEGAÇÃO A BAIXA ALTURA,OPERAÇÃO AGRÍCOLA,1.0,4,2014-12-30 08:50:00
201802281755435,ACIDENTE,PERDA DE CONTROLE NO SOLO,ARROIO GRANDE,RS,5JTI,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,CORRIDA APÓS POUSO,OPERAÇÃO AGRÍCOLA,NaN,0,2018-01-26 09:00:00
201802281417066,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,ARROIO GRANDE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,MANOBRA,OPERAÇÃO AGRÍCOLA,NaN,0,2018-02-08 15:30:00
201112102096498,ACIDENTE,PERDA DE CONTROLE NO SOLO,ARROIO GRANDE,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,1.0,10,2011-12-10 11:55:00
201709121247335,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,ARAPONGAS,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2017-09-05 14:17:00
201404071096068,ACIDENTE,PERDA DE CONTROLE NO SOLO,ARAPONGAS,PR,SSOG,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2014-04-07 14:35:00
201411135586802,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,ARAPONGAS,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2014-11-13 16:20:00
201011246080505,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,ARAPONGAS,PR,SSOG,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2010-11-24 14:20:00
201511103492218,ACIDENTE,PERDA DE CONTROLE EM VOO,ARAPONGAS,PR,SSOG,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,POUSO,VOO PRIVADO,NaN,0,2015-11-10 12:00:00
200804024477177,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,BAGÉ,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,NAVEGAÇÃO A BAIXA ALTURA,OPERAÇÃO AGRÍCOLA,1.0,7,2008-04-02 18:30:00
200812072477920,ACIDENTE,FALHA DO MOTOR EM VOO,BAGÉ,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,SUBIDA,VOO DE INSTRUÇÃO,NaN,2,2008-12-07 20:20:00
201005176723022,INCIDENTE GRAVE,AERONAVE ATINGIDA POR OBJETO,BAGÉ,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,ESPECIALIZADA,OPERAÇÃO ESPECIALIZADA,NaN,0,2010-05-17 14:20:00
201211134272315,ACIDENTE,PERDA DE CONTROLE EM VOO,BAGÉ,RS,SSCE,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,0,2012-11-13 18:30:00
201710301305119,ACIDENTE,PERDA DE CONTROLE EM VOO,BARÃO,RS,NaN,AVIÃO,NaN,NaN,BRASIL,EXPERIMENTAL,CRUZEIRO,VOO EXPERIMENTAL,2.0,0,2017-10-29 11:00:00
201703201639586,ACIDENTE,FALHA DO MOTOR EM VOO,ARAUCÁRIA,PR,SSSE,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,TÁXI AÉREO,DECOLAGEM,TÁXI AÉREO,NaN,0,2017-03-17 18:07:00
201409246298450,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,BARRA DO RIBEIRO,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,NAVEGAÇÃO A BAIXA ALTURA,VOO DE INSTRUÇÃO,NaN,1,2014-09-24 16:00:00
201502046069114,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,ASSIS CHATEAUBRIAND,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2015-02-04 19:50:00
201211037437708,ACIDENTE,OUTROS,BALNEÁRIO CAMBORIÚ,SC,NaN,AVIÃO,PISTÃO,1.0,BRASIL,EXPERIMENTAL,INDETERMINADA,VOO EXPERIMENTAL,2.0,0,2012-11-03 14:00:00
201703241333144,ACIDENTE,PERDA DE CONTROLE NO SOLO,BENTO GONÇALVES,RS,SSBG,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO PRIVADO,NaN,0,2017-03-15 19:36:00
201801151806096,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,BENTO GONÇALVES,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2018-01-11 11:14:00
201512134979065,ACIDENTE,PERDA DE CONTROLE NO SOLO,BENTO GONÇALVES,RS,SSBG,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2015-12-13 20:30:00
200903145609868,ACIDENTE,PERDA DE CONTROLE EM VOO,BALSA NOVA,PR,SSTH,PLANADOR,SEM TRAÇÃO,0.0,BRASIL,INSTRUÇÃO,DECOLAGEM,VOO DE INSTRUÇÃO,NaN,4,2009-03-14 17:30:00
201104304792840,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,BALSA NOVA,PR,SSTH,PLANADOR,SEM TRAÇÃO,0.0,BRASIL,INSTRUÇÃO,DECOLAGEM,VOO DE INSTRUÇÃO,NaN,3,2011-04-30 20:50:00
201309181477329,INCIDENTE,PERDA DE COMPONENTE NO SOLO,BLUMENAU,SC,SSBL,AVIÃO,JATO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2013-09-18 14:01:00
201611011138496,ACIDENTE,COLISÃO COM AERONAVE NO SOLO,BLUMENAU,SC,SSBL,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,TÁXI,VOO PRIVADO,NaN,1,2016-10-29 18:30:00
200912204775821,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BLUMENAU,SC,SSBL,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,NaN,1,2009-12-20 22:05:00
201104121659652,ACIDENTE,PERDA DE CONTROLE NO SOLO,BLUMENAU,SC,SSBL,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,DECOLAGEM,VOO DE INSTRUÇÃO,NaN,0,2011-04-12 11:30:00
201507056625250,ACIDENTE,PERDA DE CONTROLE NO SOLO,BLUMENAU,SC,SSBL,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,3,2015-07-05 18:15:00
200805137469654,INCIDENTE,PERDA DE CONTROLE NO SOLO,BLUMENAU,SC,SSBL,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,NaN,0,2008-05-13 14:20:00
201204239696811,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BLUMENAU,SC,SSBL,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,0,2012-04-23 13:50:00
201003159435255,INCIDENTE,PERDA DE CONTROLE NO SOLO,BLUMENAU,SC,SSBL,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,DECOLAGEM,VOO DE INSTRUÇÃO,NaN,0,2010-03-15 21:05:00
201110277106086,ACIDENTE,COM TREM DE POUSO,BLUMENAU,SC,SSBL,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,5,2011-10-27 18:16:00
201009197328590,ACIDENTE,FALHA ESTRUTURAL,BLUMENAU,SC,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,MANOBRA,VOO EXPERIMENTAL,NaN,0,2010-09-19 12:50:00
201611011138496,ACIDENTE,COLISÃO COM AERONAVE NO SOLO,BLUMENAU,SC,SSBL,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,TÁXI,VOO DE INSTRUÇÃO,NaN,1,2016-10-29 18:30:00
201704132134374,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,BANDEIRANTES,PR,SSBR,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,0,2017-04-13 13:00:00
200802045799971,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,CACHOEIRA DO SUL,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,5,2008-02-04 14:30:00
200912163586441,ACIDENTE,FALHA DO MOTOR EM VOO,CACHOEIRA DO SUL,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,ESPECIALIZADA,OPERAÇÃO ESPECIALIZADA,NaN,8,2009-12-16 15:30:00
201104122414756,INCIDENTE,PERDA DE CONTROLE NO SOLO,CACHOEIRA DO SUL,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,CORRIDA APÓS POUSO,OPERAÇÃO ESPECIALIZADA,NaN,0,2011-04-12 15:15:00
201401292417744,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,CACHOEIRA DO SUL,RS,SSKS,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CIRCUITO DE TRÁFEGO,VOO DE INSTRUÇÃO,2.0,13,2014-01-29 13:40:00
201008244239240,ACIDENTE,PERDA DE CONTROLE NO SOLO,CACHOEIRA DO SUL,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,3,2010-08-24 19:40:00
201405101741687,ACIDENTE,PERDA DE CONTROLE EM VOO,CACHOEIRA DO SUL,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,MANOBRA,VOO DE INSTRUÇÃO,2.0,0,2014-05-10 20:25:00
201704251625357,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,CACHOEIRA DO SUL,RS,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,POUSO,VOO EXPERIMENTAL,NaN,0,2017-04-23 00:00:00
200910232275126,INCIDENTE,COM TREM DE POUSO,CAÇADOR,SC,NaN,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2009-10-23 13:05:00
201107108997848,ACIDENTE,FALHA DO MOTOR EM VOO,BOA ESPERANÇA,PR,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,CIRCUITO DE TRÁFEGO,VOO EXPERIMENTAL,2.0,0,2011-07-10 20:00:00
201711081233059,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,BOA VISTA DA APARECIDA,PR,NaN,HELICÓPTERO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2017-11-07 21:35:00
200902198630783,ACIDENTE,FALHA DO MOTOR EM VOO,CAMAQUÃ,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,NAVEGAÇÃO A BAIXA ALTURA,OPERAÇÃO AGRÍCOLA,NaN,2,2009-02-19 12:30:00
201505206621247,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CAMBARÁ,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,NAVEGAÇÃO A BAIXA ALTURA,OPERAÇÃO AGRÍCOLA,NaN,4,2015-05-20 14:00:00
201002038111142,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CAMBÉ,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,ESPECIALIZADA,OPERAÇÃO ESPECIALIZADA,NaN,0,2010-02-03 14:30:00
201009118563788,ACIDENTE,PERDA DE CONTROLE EM VOO,CAMBÉ,PR,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,OUTRA FASE,VOO EXPERIMENTAL,1.0,0,2010-09-11 21:13:00
201504057082858,ACIDENTE,PERDA DE CONTROLE NO SOLO,CAMPINA GRANDE DO SUL,PR,SBBI,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,4,2015-04-05 11:10:00
201410273976258,ACIDENTE,FALHA DO MOTOR EM VOO,CAMPINA GRANDE DO SUL,PR,NaN,HELICÓPTERO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,MANOBRA,VOO DE INSTRUÇÃO,NaN,1,2014-10-27 16:30:00
201210187239198,ACIDENTE,PERDA DE CONTROLE EM VOO,CAMPINA GRANDE DO SUL,PR,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,MANOBRA,VOO EXPERIMENTAL,2.0,0,2012-10-18 21:00:00
201404067692465,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CAMPO BONITO,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,CIRCUITO DE TRÁFEGO,OPERAÇÃO AGRÍCOLA,NaN,2,2014-04-06 10:25:00
201203235315408,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,CHAPECÓ,SC,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,0,2012-03-23 21:17:00
201010197521320,ACIDENTE,PERDA DE CONTROLE NO SOLO,CAMPO LARGO,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,ARREMETIDA NO SOLO,VOO DE INSTRUÇÃO,NaN,5,2010-10-19 15:40:00
201011131248621,ACIDENTE,PERDA DE CONTROLE EM VOO,CAMPO LARGO,PR,NaN,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,SUBIDA,VOO EXPERIMENTAL,2.0,0,2010-11-13 18:00:00
201606061509332,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,CAMPO MAGRO,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CRUZEIRO,VOO PRIVADO,NaN,1,2016-06-02 14:15:00
201505178872859,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CAMPO MOURÃO,PR,SSKM,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,2,2015-05-17 18:20:00
201707111321119,ACIDENTE,PERDA DE CONTROLE NO SOLO,CAMPO MOURÃO,PR,SSKM,AVIÃO,PISTÃO,1.0,BRASIL,EXPERIMENTAL,CORRIDA APÓS POUSO,VOO PRIVADO,NaN,0,2017-07-09 16:15:00
201502256109505,ACIDENTE,PERDA DE CONTROLE EM VOO,CAMPO MOURÃO,PR,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,INDETERMINADA,VOO DE INSTRUÇÃO,2.0,11,2015-02-25 18:40:00
201304128402529,ACIDENTE,FALHA DO MOTOR EM VOO,CAMPO MOURÃO,PR,SSKM,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,DECOLAGEM,OPERAÇÃO AGRÍCOLA,NaN,2,2013-04-12 13:03:00
200805196276268,INCIDENTE,PERDA DE CONTROLE NO SOLO,CAMPO MOURÃO,PR,SSKM,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,DECOLAGEM,VOO DE INSTRUÇÃO,NaN,0,2008-05-19 20:30:00
201610171042438,ACIDENTE,FALHA DO MOTOR EM VOO,CANELA,RS,SSCN,HELICÓPTERO,PISTÃO,1.0,BRASIL,MÚLTIPLA,DESCIDA,VOO NÃO REGULAR,NaN,0,2016-10-13 15:15:00
200906142120489,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,CANELA,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,NaN,4,2009-06-14 20:20:00
200806038392818,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,CANELA,RS,SSCN,AVIÃO,TURBOÉLICE,2.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2008-06-03 12:00:00
201803241932124,ACIDENTE,PERDA DE CONTROLE NO SOLO,CANELA,RS,SSCN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,NaN,0,2018-03-23 21:20:00
201408315970862,ACIDENTE,PERDA DE CONTROLE EM VOO,CANDÓI,PR,NaN,HELICÓPTERO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2014-08-31 19:50:00
201101037853836,ACIDENTE,PERDA DE CONTROLE EM VOO,CORUPÁ,SC,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,OUTRA FASE,OPERAÇÃO AGRÍCOLA,1.0,10,2011-01-03 12:00:00
201202242723378,ACIDENTE,PERDA DE CONTROLE EM VOO,CORUPÁ,SC,NaN,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,OUTRA FASE,OPERAÇÃO AGRÍCOLA,NaN,0,2012-02-24 11:45:00
201411157915543,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,CORREIA PINTO,SC,SBLJ,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,SUBIDA,VOO DE INSTRUÇÃO,NaN,0,2014-11-15 17:10:00
201505299364606,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,CANOAS,RS,SBPA,AVIÃO,JATO,2.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2015-05-29 02:03:00
201501193453848,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,CANOAS,RS,SBPA,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2015-01-19 12:50:00
200807251911409,INCIDENTE,OUTROS,CRICIÚMA,SC,SBCM,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2008-07-25 20:30:00
201401147348786,INCIDENTE,FALHA DO MOTOR EM VOO,CAPÃO DA CANOA,RS,SSKK,HELICÓPTERO,TURBOEIXO,1.0,BRASIL,ADMINISTRAÇÃO DIRETA,MANOBRA,OPERAÇÃO POLICIAL,NaN,0,2014-01-14 14:15:00
201304072356288,ACIDENTE,OUTROS,CAPÃO DA CANOA,RS,SSKK,AVIÃO,PISTÃO,0.0,BRASIL,EXPERIMENTAL,PARTIDA DO MOTOR,VOO EXPERIMENTAL,NaN,0,2013-04-07 15:00:00
200811151795807,ACIDENTE,PERDA DE CONTROLE EM VOO,CAPÃO DO LEÃO,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,ESPECIALIZADA,OPERAÇÃO AGRÍCOLA,NaN,0,2008-11-15 13:30:00
200901134592140,ACIDENTE,FALHA DO MOTOR EM VOO,CAPÃO DO LEÃO,RS,NaN,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,OUTRA FASE,VOO PRIVADO,NaN,5,2009-01-13 19:50:00
201406302929350,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CARAZINHO,RS,SSIJ,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,3,2014-06-30 21:12:00
201009157803495,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,CARAZINHO,RS,SSKZ,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,DECOLAGEM,VOO PRIVADO,NaN,0,2010-09-15 20:00:00
201312304503043,ACIDENTE,PERDA DE CONTROLE NO SOLO,CARAZINHO,RS,SSKZ,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,ARREMETIDA NO SOLO,VOO DE INSTRUÇÃO,NaN,2,2013-12-30 11:35:00
201405092514656,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,CARAZINHO,RS,SSKZ,AVIÃO,PISTÃO,1.0,BRASIL,AGRÍCOLA,POUSO,OPERAÇÃO AGRÍCOLA,NaN,3,2014-05-09 16:05:00
201308317464511,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,CARAZINHO,RS,SSKZ,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,POUSO,VOO DE INSTRUÇÃO,NaN,1,2013-08-31 15:10:00
201309059985514,ACIDENTE,PERDA DE CONTROLE NO SOLO,CARAZINHO,RS,SSKZ,AVIÃO,PISTÃO,1.0,BRASIL,ESPECIALIZADA,CORRIDA APÓS POUSO,OPERAÇÃO AGRÍCOLA,NaN,1,2013-09-05 20:20:00
201208205247779,INCIDENTE,PERDA DE CONTROLE NO SOLO,CASCAVEL,PR,SBCA,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,POUSO,VOO REGULAR,NaN,0,2012-08-20 16:55:00
