codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,aeronave_equipamento,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_pais_registro,aeronave_segmento_aviacao,aeronave_fase_voo,aeronave_tipo_operacao,quantidade_fatalidades,quantidade_fatores_contribuintes,ocorrencia_dia_horario
201409217520338,INCIDENTE,ESTOURO DE PNEU,SALVADOR,BA,SBSV,AVIÃO,PISTÃO,1.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2014-09-21 18:23:00
201307235067634,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,SALVADOR,BA,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2013-07-23 21:43:00
201311065572829,INCIDENTE,OUTROS,SALVADOR,BA,NaN,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NaN,0,2013-11-06 12:37:00
200811065510448,INCIDENTE,ESTOURO DE PNEU,SALVADOR,BA,SBSV,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,CORRIDA APÓS POUSO,VOO REGULAR,NaN,0,2008-11-06 16:15:00
201501019937774,INCIDENTE GRAVE,COLISÃO COM AERONAVE NO SOLO,SALVADOR,BA,SBSV,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2015-01-01 11:40:00
201209062835024,INCIDENTE,ESTOURO DE PNEU,SALVADOR,BA,SBSV,ULTRALEVE,PISTÃO,1.0,BRASIL,EXPERIMENTAL,POUSO,VOO EXPERIMENTAL,NaN,0,2012-09-06 19:45:00
201208066491936,INCIDENTE,COM TREM DE POUSO,SALVADOR,BA,SBSV,AVIÃO,PISTÃO,1.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2012-08-06 12:15:00
201101297756009,INCIDENTE,COM LANÇAMENTO DE CARGA,SALVADOR,BA,SBSV,AVIÃO,JATO,3.0,BRASIL,NÃO REGULAR,OPERAÇÃO DE SOLO,VOO REGULAR,NaN,0,2011-01-29 14:00:00
201206074704333,INCIDENTE,OUTROS,SALVADOR,BA,SBSV,AVIÃO,TURBOEIXO,2.0,BRASIL,REGULAR,TÁXI,VOO REGULAR,NaN,0,2012-06-07 18:24:00
201804021508017,INCIDENTE,OUTROS,SALVADOR,BA,SBSV,HELICÓPTERO,TURBOEIXO,2.0,BRASIL,TÁXI AÉREO,TÁXI,TÁXI AÉREO,NaN,0,2018-03-23 19:00:00
201409207019043,INCIDENTE,ESTOURO DE PNEU,SALVADOR,BA,SBSV,AVIÃO,PISTÃO,2.0,BRASIL,PARTICULAR,POUSO,VOO PRIVADO,NaN,0,2014-09-20 16:20:00
201501183259683,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2015-01-18 17:50:00
200902094405111,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,APROXIMAÇÃO FINAL,VOO REGULAR,NaN,0,2009-02-09 12:50:00
201411253246249,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,SALVADOR,BA,NaN,AVIÃO,JATO,2.0,BRASIL,PARTICULAR,CRUZEIRO,VOO PRIVADO,NaN,0,2014-11-25 20:50:00
201203069134131,INCIDENTE,OUTROS,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,ARREMETIDA NO SOLO,VOO REGULAR,NaN,0,2012-03-06 23:25:00
201108232631539,INCIDENTE,FALHA DO MOTOR EM VOO,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,DESCIDA,VOO REGULAR,NaN,0,2011-08-23 02:40:00
201010065701998,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2010-10-06 00:25:00
201001063484759,INCIDENTE,ESTOURO DE PNEU,SALVADOR,BA,NaN,AVIÃO,PISTÃO,1.0,BRASIL,INSTRUÇÃO,CORRIDA APÓS POUSO,VOO DE INSTRUÇÃO,NaN,0,2010-01-06 17:53:00
201307263400468,INCIDENTE GRAVE,OUTROS,SALVADOR,BA,SBSV,AVIÃO,TURBOÉLICE,2.0,BRASIL,REGULAR,CRUZEIRO,VOO REGULAR,NaN,0,2013-07-26 22:34:00
201103202815869,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,SALVADOR,BA,NaN,AVIÃO,JATO,2.0,BRASIL,REGULAR,SUBIDA,VOO REGULAR,NaN,0,2011-03-20 21:15:00
201610110912518,INCIDENTE,SOPRO DE REATOR,SALVADOR,BA,SBSV,AVIÃO,JATO,2.0,BRASIL,REGULAR,TÁXI,VOO REGULAR,NaN,0,2016-10-08 16:18:00
